id,path,restaurant,reviewer,address,postcode,review date,lat,lon
lifeandstyle_2004_jan_31_restaurants.restaurants,lifeandstyle/2004/jan/31/restaurants.restaurants,"Malik's, Cookham, Berkshire",Matthew Fort,,,,,
lifeandstyle_2004_jan_25_foodanddrink.shopping8,lifeandstyle/2004/jan/25/foodanddrink.shopping8,Gothic splendour,Jay Rayner,,,,,
lifeandstyle_2004_jan_24_foodanddrink.shopping1,lifeandstyle/2004/jan/24/foodanddrink.shopping1,"Whatley Manor, Easton Grey, Wilts",Matthew Fort,,,,,
lifeandstyle_2004_jan_18_foodanddrink.shopping1,lifeandstyle/2004/jan/18/foodanddrink.shopping1,Kosher kicks,Jay Rayner,,,,,
lifeandstyle_2004_jan_17_foodanddrink.shopping1,lifeandstyle/2004/jan/17/foodanddrink.shopping1,"Latium, London W1",Matthew Fort,,,,,
lifeandstyle_2004_jan_10_foodanddrink.shopping2,lifeandstyle/2004/jan/10/foodanddrink.shopping2,"Jessica's, Edgbaston, Birmingham",Matthew Fort,,,,,
lifeandstyle_2004_jan_04_foodanddrink.shopping,lifeandstyle/2004/jan/04/foodanddrink.shopping,Don't pass the port,Jay Rayner,,,,,
lifeandstyle_2004_jan_03_restaurants.restaurants,lifeandstyle/2004/jan/03/restaurants.restaurants,"East@West, London WC2",Matthew Fort,,,,,
lifeandstyle_2003_dec_28_foodanddrink.shopping1,lifeandstyle/2003/dec/28/foodanddrink.shopping1,Full service history,Jay Rayner,,,,,
lifeandstyle_2003_dec_21_foodanddrink.shopping1,lifeandstyle/2003/dec/21/foodanddrink.shopping1,Eastern front,Andrew Anthony,,,,,
travel_2003_dec_20_restaurants.restaurants,travel/2003/dec/20/restaurants.restaurants,"Morgan M, London N7",Mattherw Fort,,,,,
lifeandstyle_2003_dec_14_foodanddrink.shopping,lifeandstyle/2003/dec/14/foodanddrink.shopping,China crisis,Jay Rayner,,,,,
lifeandstyle_2003_dec_13_restaurants.restaurants,lifeandstyle/2003/dec/13/restaurants.restaurants,"2XS, Marlborough, Wiltshire",Matthew Fort,,,,,
lifeandstyle_2003_dec_07_foodanddrink.shopping4,lifeandstyle/2003/dec/07/foodanddrink.shopping4,Rhodes test,Jay Rayner,,,,,
lifeandstyle_2003_dec_07_foodanddrink.shopping7,lifeandstyle/2003/dec/07/foodanddrink.shopping7,Cooks familiar,Jay Rayner,,,,,
lifeandstyle_2003_dec_06_foodanddrink.shopping1,lifeandstyle/2003/dec/06/foodanddrink.shopping1,"Shumi, London SW1",Matthew Fort,,,,,
lifeandstyle_2003_nov_30_foodanddrink.shopping1,lifeandstyle/2003/nov/30/foodanddrink.shopping1,Live and let die,Jay Rayner,,,,,
lifeandstyle_2003_nov_23_foodanddrink.shopping1,lifeandstyle/2003/nov/23/foodanddrink.shopping1,American Express,Jay Rayner,,,,,
lifeandstyle_2003_nov_22_restaurants.restaurants,lifeandstyle/2003/nov/22/restaurants.restaurants,"The Foxhunter, Monmouthshire",Matthew Fort,,,,,
lifeandstyle_2003_nov_16_foodanddrink.shopping1,lifeandstyle/2003/nov/16/foodanddrink.shopping1,Second to none,Jay Rayner,,,,,
lifeandstyle_2003_nov_15_restaurants.restaurants,lifeandstyle/2003/nov/15/restaurants.restaurants,"The Anchor & Hope, London SE1",Matthew Fort,,,,,
lifeandstyle_2003_nov_09_foodanddrink.shopping8,lifeandstyle/2003/nov/09/foodanddrink.shopping8,Ring my bell,Jay Rayner,,,,,
lifeandstyle_2003_nov_08_restaurants.restaurants,lifeandstyle/2003/nov/08/restaurants.restaurants,"The Tickers Arms, Whittlesford, Cambridgeshire",Matthew Fort,,,,,
lifeandstyle_2003_nov_02_foodanddrink.restaurants,lifeandstyle/2003/nov/02/foodanddrink.restaurants,Banquet's ghost,Jay Rayner,,,,,
lifeandstyle_2003_oct_26_foodanddrink.shopping1,lifeandstyle/2003/oct/26/foodanddrink.shopping1,Wareing thin,Jay Rayner,,,,,
travel_2003_oct_25_restaurants.unitedkingdom,travel/2003/oct/25/restaurants.unitedkingdom,Legends in their lunchtime,,,,,,
lifeandstyle_2003_oct_25_foodanddrink.shopping,lifeandstyle/2003/oct/25/foodanddrink.shopping,"Aubergine, London SW10",Matthew Fort,,,,,
lifeandstyle_2003_oct_19_foodanddrink.shopping,lifeandstyle/2003/oct/19/foodanddrink.shopping,Show of respect,Jay Rayner,,,,,
lifeandstyle_2003_oct_18_foodanddrink.shopping1,lifeandstyle/2003/oct/18/foodanddrink.shopping1,"The Mirabelle, The Grand Hotel, Eastbourne, East Sussex",Matthew Fort,,,,,
travel_2003_oct_12_travelfoodanddrink.foodanddrink.restaurants3,travel/2003/oct/12/travelfoodanddrink.foodanddrink.restaurants3,"Eat, sleep, and be merry",Liz Bird,,,,,
travel_2003_oct_12_travelfoodanddrink.foodanddrink.restaurants2,travel/2003/oct/12/travelfoodanddrink.foodanddrink.restaurants2,A clear call to Arms,,,,,,
travel_2003_oct_12_travelfoodanddrink.foodanddrink.restaurants,travel/2003/oct/12/travelfoodanddrink.foodanddrink.restaurants,A matter of taste,,,,,,
lifeandstyle_2003_oct_12_foodanddrink.shopping2,lifeandstyle/2003/oct/12/foodanddrink.shopping2,Supermarket test: the proof of the pudding,Jay Rayner,,,,,
travel_2003_oct_12_travelfoodanddrink.foodanddrink.restaurants1,travel/2003/oct/12/travelfoodanddrink.foodanddrink.restaurants1,Oodles of taste on display at Museum,,,,,,
lifeandstyle_2003_oct_12_foodanddrink.shopping4,lifeandstyle/2003/oct/12/foodanddrink.shopping4,Southern comfort,Jay Rayner,,,,,
lifeandstyle_2003_oct_11_foodanddrink.shopping3,lifeandstyle/2003/oct/11/foodanddrink.shopping3,Prospect Grill and the Easton,Matthew Fort,,,,,
lifeandstyle_2003_oct_05_foodanddrink.shopping2,lifeandstyle/2003/oct/05/foodanddrink.shopping2,All for one,Jay Rayner,,,,,
travel_2003_oct_04_unitedkingdom.hotels.restaurants,travel/2003/oct/04/unitedkingdom.hotels.restaurants,Bed spreads,,,,,,
travel_2003_oct_04_restaurants.restaurants2,travel/2003/oct/04/restaurants.restaurants2,"Jas Jas Jas, Cheadle, Manchester",Ruth Allen,,,,,
travel_2003_oct_04_restaurants.restaurants,travel/2003/oct/04/restaurants.restaurants,"Aaura, London, W1",Karina Mantavia,,,,,
travel_2003_oct_04_restaurants.restaurants1,travel/2003/oct/04/restaurants.restaurants1,"Spring Gardens, 188 Hotwell Road, Bristol",John Mitchell,,,,,
travel_2003_oct_04_restaurants.restaurants3,travel/2003/oct/04/restaurants.restaurants3,"Mosaico, London, W1",Jeremy Wayne,,,,,
travel_2003_oct_04_restaurants,travel/2003/oct/04/restaurants,"Axis Restaurant & Bar, London, WC2",Jeremy Wayne,,,,,
travel_2003_oct_04_restaurants1,travel/2003/oct/04/restaurants1,"Aura, London, SW1",Jeremy Wayne,,,,,
lifeandstyle_2003_oct_04_restaurants.restaurants,lifeandstyle/2003/oct/04/restaurants.restaurants,"Le Moulin de Lourmarin, Lourmarin, France",Matthew Fort,,,,,
lifeandstyle_2003_sep_28_foodanddrink.shopping1,lifeandstyle/2003/sep/28/foodanddrink.shopping1,Gordon grows up,Jay Rayner,,,,,
lifeandstyle_2003_sep_27_foodanddrink.shopping1,lifeandstyle/2003/sep/27/foodanddrink.shopping1,"The Wells, London NW3",Matthew Fort,,,,,
lifeandstyle_2003_sep_21_foodanddrink.shopping1,lifeandstyle/2003/sep/21/foodanddrink.shopping1,Simon says,Jay Rayner,,,,,
lifeandstyle_2003_sep_20_foodanddrink.shopping,lifeandstyle/2003/sep/20/foodanddrink.shopping,"The Greyhound, Stockbridge, Hampshire",Matthew Fort,,,,,
lifeandstyle_2003_sep_14_foodanddrink.shopping7,lifeandstyle/2003/sep/14/foodanddrink.shopping7,Industrial action,Jay Rayner,,,,,
lifeandstyle_2003_sep_13_foodanddrink.shopping1,lifeandstyle/2003/sep/13/foodanddrink.shopping1,"Osia, London SW1",Matthew Fort,,,,,
lifeandstyle_2003_sep_07_foodanddrink.shopping1,lifeandstyle/2003/sep/07/foodanddrink.shopping1,Mims the word,,,,,,
lifeandstyle_2003_aug_31_foodanddrink.shopping1,lifeandstyle/2003/aug/31/foodanddrink.shopping1,"More Hoste, less speed",Will Buckley,,,,,
lifeandstyle_2003_aug_30_foodanddrink.shopping1,lifeandstyle/2003/aug/30/foodanddrink.shopping1,"Cafe Arabica, London W10",Matthew Fort,,,,,
lifeandstyle_2003_aug_24_foodanddrink.shopping,lifeandstyle/2003/aug/24/foodanddrink.shopping,Fret &agrave; manger,Jay Rayner,,,,,
lifeandstyle_2003_aug_23_foodanddrink.shopping,lifeandstyle/2003/aug/23/foodanddrink.shopping,The Vineyard at Stockcross 14/20,Matthew Fort,,,,,
lifeandstyle_2003_aug_17_foodanddrink.shopping2,lifeandstyle/2003/aug/17/foodanddrink.shopping2,Basic English,Jay Rayner,,,,,
lifeandstyle_2003_aug_16_foodanddrink.shopping2,lifeandstyle/2003/aug/16/foodanddrink.shopping2,Benares 17/20,Matthew Fort,,,,,
lifeandstyle_2003_aug_10_foodanddrink.restaurants,lifeandstyle/2003/aug/10/foodanddrink.restaurants,My favourite table,Charlotte Williamson,,,,,
lifeandstyle_2003_aug_10_foodanddrink.restaurants1,lifeandstyle/2003/aug/10/foodanddrink.restaurants1,"No tables, no celebs - it's the hip place to eat",Decca Aitkenhead,,,,,
lifeandstyle_2003_aug_10_foodanddrink.shopping3,lifeandstyle/2003/aug/10/foodanddrink.shopping3,Doing the rounds,Jay Rayner,,,,,
lifeandstyle_2003_aug_09_foodanddrink.shopping1,lifeandstyle/2003/aug/09/foodanddrink.shopping1,Holbeck Ghyll 17/20,Matthew Fort,,,,,
lifeandstyle_2003_aug_03_foodanddrink.shopping1,lifeandstyle/2003/aug/03/foodanddrink.shopping1,Cash and curry,Kathryn Flett,,,,,
lifeandstyle_2003_aug_02_foodanddrink.shopping1,lifeandstyle/2003/aug/02/foodanddrink.shopping1,The Savoy Grill 13.5/20,Matthew Fort,,,,,
news_2003_jul_30_food.lifeandhealth,news/2003/jul/30/food.lifeandhealth,Food for the thoughtless,Jay Rayner,,,,,
lifeandstyle_2003_jul_27_foodanddrink.shopping1,lifeandstyle/2003/jul/27/foodanddrink.shopping1,Champagne charlie,Harriet Lane,,,,,
lifeandstyle_2003_jul_26_foodanddrink.shopping4,lifeandstyle/2003/jul/26/foodanddrink.shopping4,"The Jolly Frog, Leintwardine, Shropshire",Matthew Fort,,,,,
lifeandstyle_2003_jul_20_foodanddrink.shopping1,lifeandstyle/2003/jul/20/foodanddrink.shopping1,"The Tickell, Whittlesford, Cambridgeshire",Jay Rayner,,,,,
lifeandstyle_2003_jul_19_foodanddrink.shopping1,lifeandstyle/2003/jul/19/foodanddrink.shopping1,"St John Bread & Wine, London E1",Matthew Fort,,,,,
lifeandstyle_2003_jul_13_foodanddrink.restaurants,lifeandstyle/2003/jul/13/foodanddrink.restaurants,We test the best (and worst) picnic food,Jay Rayner,,,,,
lifeandstyle_2003_jul_13_foodanddrink.shopping1,lifeandstyle/2003/jul/13/foodanddrink.shopping1,Porky and best,Jay Rayner,,,,,
lifeandstyle_2003_jul_12_foodanddrink.shopping1,lifeandstyle/2003/jul/12/foodanddrink.shopping1,"Seasalt and The Morning Star, Northern Ireland",Matthew Fort,,,,,
lifeandstyle_2003_jul_06_foodanddrink.shopping1,lifeandstyle/2003/jul/06/foodanddrink.shopping1,"Restaurant Tom Aikens, London SW3",Jay Rayner,,,,,
lifeandstyle_2003_jul_05_foodanddrink.shopping1,lifeandstyle/2003/jul/05/foodanddrink.shopping1,"Mangal Ocakbasi Restaurant, London E8",Matthew Fort,,,,,
lifeandstyle_2003_jun_29_foodanddrink.shopping1,lifeandstyle/2003/jun/29/foodanddrink.shopping1,Missing the point,Jay Rayner,,,,,
lifeandstyle_2003_jun_28_foodanddrink.shopping1,lifeandstyle/2003/jun/28/foodanddrink.shopping1,"Cayenne, Belfast, Northern Ireland",Matthew Fort,,,,,
lifeandstyle_2003_jun_15_foodanddrink.shopping1,lifeandstyle/2003/jun/15/foodanddrink.shopping1,"The Savoy Grill, London WC2",Jay Rayner,,,,,
lifeandstyle_2003_jun_14_foodanddrink.shopping1,lifeandstyle/2003/jun/14/foodanddrink.shopping1,"La Famiglia, London SW10",Matthew Fort,,,,,
lifeandstyle_2003_jun_08_foodanddrink.shopping1,lifeandstyle/2003/jun/08/foodanddrink.shopping1,"The Crown and Castle, Suffolk",Jay Rayner,,,,,
lifeandstyle_2003_jun_07_foodanddrink.shopping1,lifeandstyle/2003/jun/07/foodanddrink.shopping1,"The French Table, Surrey",Matthew Fort,,,,,
lifeandstyle_2003_jun_01_foodanddrink.shopping1,lifeandstyle/2003/jun/01/foodanddrink.shopping1,"The Real Greek Souvlaki and Bar, London EC1",Jay Rayner,,,,,
lifeandstyle_2003_may_31_foodanddrink.shopping2,lifeandstyle/2003/may/31/foodanddrink.shopping2,"Tom Aikens, London SW3",Matthew Fort,,,,,
lifeandstyle_2003_may_25_foodanddrink.shopping1,lifeandstyle/2003/may/25/foodanddrink.shopping1,"Khew, London W1",Kathryn Flett,,,,,
lifeandstyle_2003_may_24_foodanddrink.shopping1,lifeandstyle/2003/may/24/foodanddrink.shopping1,"The Hop Pole, Bath",Matthew Fort,,,,,
lifeandstyle_2003_may_18_foodanddrink.shopping1,lifeandstyle/2003/may/18/foodanddrink.shopping1,Fat lot of good,Jay Rayner,,,,,
lifeandstyle_2003_may_17_foodanddrink.shopping1,lifeandstyle/2003/may/17/foodanddrink.shopping1,"Angela Hartnett at the Connaught, London W1",Matthew Fort,,,,,
lifeandstyle_2003_may_11_foodanddrink.restaurants1,lifeandstyle/2003/may/11/foodanddrink.restaurants1,Tea and a bit of crumpet,Jay Rayner,,,,,
lifeandstyle_2003_may_11_foodanddrink.shopping6,lifeandstyle/2003/may/11/foodanddrink.shopping6,"Brian Turner Mayfair, London W1",Jay Rayner,,,,,
lifeandstyle_2003_may_10_foodanddrink.shopping1,lifeandstyle/2003/may/10/foodanddrink.shopping1,"The Bell Hotel, Suffolk",Matthew Fort,,,,,
travel_2003_may_04_foodanddrink.restaurants,travel/2003/may/04/foodanddrink.restaurants,"Cafe Arabica, London W10",Jay Rayner,,,,,
lifeandstyle_2003_may_03_foodanddrink.shopping3,lifeandstyle/2003/may/03/foodanddrink.shopping3,"Scotts, Zuma and Sariyer Balik, London",Matthew Fort,,,,,
lifeandstyle_2003_apr_27_foodanddrink.shopping2,lifeandstyle/2003/apr/27/foodanddrink.shopping2,"The Greyhound, Stockbridge, Hampshire",Jay Rayner,,,,,
lifeandstyle_2003_apr_26_foodanddrink.shopping4,lifeandstyle/2003/apr/26/foodanddrink.shopping4,"Stanton House Hotel, Swindon",Matthew Fort,,,,,
lifeandstyle_2003_apr_20_foodanddrink.shopping1,lifeandstyle/2003/apr/20/foodanddrink.shopping1,"Baltic, London SE1",Jay Rayner,,,,,
artanddesign_2003_apr_20_saatchigallery.art1,artanddesign/2003/apr/20/saatchigallery.art1,Restaurant guide,Jay Rayner,,,,,
lifeandstyle_2003_apr_19_foodanddrink.shopping1,lifeandstyle/2003/apr/19/foodanddrink.shopping1,"Thyme, London SW4",Matthew Fort,,,,,
lifeandstyle_2003_apr_13_foodanddrink.shopping2,lifeandstyle/2003/apr/13/foodanddrink.shopping2,The last resort,Jay Rayner,,,,,
lifeandstyle_2003_apr_12_foodanddrink.shopping1,lifeandstyle/2003/apr/12/foodanddrink.shopping1,"Fisherman's Cot, Devon",Matthew Fort,,,,,
lifeandstyle_2003_apr_06_foodanddrink.shopping1,lifeandstyle/2003/apr/06/foodanddrink.shopping1,"Fino, London W1",Jay Rayner,,,,,
lifeandstyle_2003_apr_05_foodanddrink.shopping1,lifeandstyle/2003/apr/05/foodanddrink.shopping1,"Fino, London W1",Matthew Fort,,,,,
lifeandstyle_2003_mar_30_foodanddrink.shopping3,lifeandstyle/2003/mar/30/foodanddrink.shopping3,"The Endeavour Restaurant, Staithes, North Yorkshire",Jay Rayner,,,,,
lifeandstyle_2003_mar_29_foodanddrink.shopping1,lifeandstyle/2003/mar/29/foodanddrink.shopping1,"L'Enclume, Cumbria",Matthew Fort,,,,,
lifeandstyle_2003_mar_23_foodanddrink.shopping1,lifeandstyle/2003/mar/23/foodanddrink.shopping1,I rest my case,Jay Rayner,,,,,
lifeandstyle_2003_mar_22_foodanddrink.shopping,lifeandstyle/2003/mar/22/foodanddrink.shopping,"Rivington Bar and Grill and Chez Max, London",Matthew Fort,,,,,
lifeandstyle_2003_mar_16_foodanddrink.shopping1,lifeandstyle/2003/mar/16/foodanddrink.shopping1,"Juniper, Altrincham, Cheshire",Jay Rayner,,,,,
lifeandstyle_2003_mar_15_foodanddrink.shopping1,lifeandstyle/2003/mar/15/foodanddrink.shopping1,"5 North Street, Gloucestershire",Matthew Fort,,,,,
lifeandstyle_2003_mar_09_foodanddrink.shopping2,lifeandstyle/2003/mar/09/foodanddrink.shopping2,"The Village Pub, Barnsley, Gloucestershire",Jay Rayner,,,,,
lifeandstyle_2003_mar_08_foodanddrink.shopping1,lifeandstyle/2003/mar/08/foodanddrink.shopping1,"Sketch, London W1",Matthew Fort,,,,,
lifeandstyle_2003_mar_02_foodanddrink.shopping1,lifeandstyle/2003/mar/02/foodanddrink.shopping1,"Chez Max, London SW3",Jay Rayner,,,,,
lifeandstyle_2003_feb_26_foodanddrink.shopping,lifeandstyle/2003/feb/26/foodanddrink.shopping,Marc of genius,Matthew Fort,,,,,
lifeandstyle_2003_feb_23_foodanddrink.shopping2,lifeandstyle/2003/feb/23/foodanddrink.shopping2,"Kastoori, London SW17",Jay Rayner,,,,,
lifeandstyle_2003_feb_22_foodanddrink.shopping2,lifeandstyle/2003/feb/22/foodanddrink.shopping2,"Samphire, London NW5",Matthew Fort,,,,,
lifeandstyle_2003_feb_16_foodanddrink.shopping1,lifeandstyle/2003/feb/16/foodanddrink.shopping1,Mean cuisine,Jay Rayner,,,,,
lifeandstyle_2003_feb_15_foodanddrink.shopping1,lifeandstyle/2003/feb/15/foodanddrink.shopping1,"The Ard-Ri Dining Room, London W1",Matthew Fort,,,,,
lifeandstyle_2003_feb_09_foodanddrink.restaurants,lifeandstyle/2003/feb/09/foodanddrink.restaurants,The best and worst of French food,Jay Rayner,,,,,
lifeandstyle_2003_feb_09_foodanddrink.shopping8,lifeandstyle/2003/feb/09/foodanddrink.shopping8,Spanish flyer,Jay Rayner,,,,,
lifeandstyle_2003_feb_08_foodanddrink.shopping,lifeandstyle/2003/feb/08/foodanddrink.shopping,"Midsummer House, Cambridge",Matthew Fort,,,,,
lifeandstyle_2003_feb_02_foodanddrink.shopping1,lifeandstyle/2003/feb/02/foodanddrink.shopping1,"Bodean's, London W1",Jay Rayner,,,,,
lifeandstyle_2003_feb_01_restaurants.restaurants,lifeandstyle/2003/feb/01/restaurants.restaurants,"The House, London N1",Matthew Fort,,,,,
lifeandstyle_2003_jan_26_foodanddrink.shopping2,lifeandstyle/2003/jan/26/foodanddrink.shopping2,"Madisons Deli, Stanmore, Middlesex",Jay Rayner,,,,,
lifeandstyle_2003_jan_25_foodanddrink.shopping1,lifeandstyle/2003/jan/25/foodanddrink.shopping1,"Jonathan's, Oxon",Matthew Fort,,,,,
lifeandstyle_2003_jan_19_foodanddrink.restaurants,lifeandstyle/2003/jan/19/foodanddrink.restaurants,Enduring love,Jay Rayner,,,,,
lifeandstyle_2003_jan_19_foodanddrink.restaurants1,lifeandstyle/2003/jan/19/foodanddrink.restaurants1,We test the best (and the worst) Italian food,Jay Rayner,,,,,
lifeandstyle_2003_jan_19_foodanddrink.shopping3,lifeandstyle/2003/jan/19/foodanddrink.shopping3,"Winteringham Fields, Winteringham, North Lincolnshire",Jay Rayner,,,,,
lifeandstyle_2003_jan_18_foodanddrink.shopping1,lifeandstyle/2003/jan/18/foodanddrink.shopping1,"Chez Bruce, London SW17",Matthew Fort,,,,,
lifeandstyle_2003_jan_12_foodanddrink.restaurants,lifeandstyle/2003/jan/12/foodanddrink.restaurants,"The Lecture Room, London W1",Jay Rayner,,,,,
lifeandstyle_2003_jan_11_foodanddrink.shopping3,lifeandstyle/2003/jan/11/foodanddrink.shopping3,"Bell's Diner, Bristol",Matthew Fort,,,,,
lifeandstyle_2003_jan_04_foodanddrink.shopping5,lifeandstyle/2003/jan/04/foodanddrink.shopping5,"Eddalino, London W1",Matthew Fort,,,,,
lifeandstyle_2002_dec_29_foodanddrink.shopping1,lifeandstyle/2002/dec/29/foodanddrink.shopping1,"The Gunmakers, London EC1",Jay Rayner,,,,,
lifeandstyle_2002_dec_21_foodanddrink.shopping1,lifeandstyle/2002/dec/21/foodanddrink.shopping1,"Fifteen, London N1",Matthew Fort,,,,,
lifeandstyle_2002_dec_15_foodanddrink.shopping1,lifeandstyle/2002/dec/15/foodanddrink.shopping1,"The Painted Heron, London SW10",Jay Rayner,,,,,
lifeandstyle_2002_dec_14_foodanddrink.shopping1,lifeandstyle/2002/dec/14/foodanddrink.shopping1,"LumiÀre, Cheltenham",Matthew Fort,,,,,
lifeandstyle_2002_dec_08_foodanddrink.shopping6,lifeandstyle/2002/dec/08/foodanddrink.shopping6,We wish you a curry Christmas,Jay Rayner,,,,,
lifeandstyle_2002_dec_08_foodanddrink.shopping1,lifeandstyle/2002/dec/08/foodanddrink.shopping1,Reassuringly expensive,Jay Rayner,,,,,
lifeandstyle_2002_dec_07_foodanddrink.shopping1,lifeandstyle/2002/dec/07/foodanddrink.shopping1,"ECapital, London W1",Matthew Fort,,,,,
lifeandstyle_2002_nov_17_foodanddrink.shopping1,lifeandstyle/2002/nov/17/foodanddrink.shopping1,"River Walk Restaurant Bar & Grill, London SE1",Jay Rayner,,,,,
lifeandstyle_2002_nov_16_foodanddrink.shopping1,lifeandstyle/2002/nov/16/foodanddrink.shopping1,"Bonds, London EC2",Matthew Fort,,,,,
lifeandstyle_2002_nov_10_foodanddrink.shopping6,lifeandstyle/2002/nov/10/foodanddrink.shopping6,The sweet and sour revolution,Jay Rayner,,,,,
lifeandstyle_2002_nov_10_foodanddrink.shopping9,lifeandstyle/2002/nov/10/foodanddrink.shopping9,"Menu, London W1",Jay Rayner,,,,,
lifeandstyle_2002_nov_09_foodanddrink.shopping1,lifeandstyle/2002/nov/09/foodanddrink.shopping1,"Yew Tree, Hants.",Matthew Fort,,,,,
lifeandstyle_2002_nov_03_foodanddrink.shopping1,lifeandstyle/2002/nov/03/foodanddrink.shopping1,"Jaan, London WC2",Jay Rayner,,,,,
lifeandstyle_2002_nov_02_foodanddrink.shopping1,lifeandstyle/2002/nov/02/foodanddrink.shopping1,"Belair House, London SE21",Matthew Fort,,,,,
lifeandstyle_2002_oct_27_foodanddrink.shopping1,lifeandstyle/2002/oct/27/foodanddrink.shopping1,"Wheelers Oyster Bar, Whitstable, Kent",Jay Rayner,,,,,
lifeandstyle_2002_oct_26_foodanddrink.shopping1,lifeandstyle/2002/oct/26/foodanddrink.shopping1,"The Highgate, London NW5",Matthew Fort,,,,,
lifeandstyle_2002_oct_20_foodanddrink.restaurants,lifeandstyle/2002/oct/20/foodanddrink.restaurants,"Marquee Bar and Grill, London N1",Jay Rayner,,,,,
lifeandstyle_2002_oct_19_foodanddrink.shopping1,lifeandstyle/2002/oct/19/foodanddrink.shopping1,"The Pilgrims, East Sussex",Matthew Fort,,,,,
lifeandstyle_2002_oct_13_foodanddrink.restaurants,lifeandstyle/2002/oct/13/foodanddrink.restaurants,"Auberge de L'Ill, Alsace",Jay Rayner,,,,,
lifeandstyle_2002_oct_13_foodanddrink.shopping2,lifeandstyle/2002/oct/13/foodanddrink.shopping2,"The Oriental Restaurant at the Dorchester, London",Jay Rayner,,,,,
lifeandstyle_2002_oct_12_foodanddrink.shopping2,lifeandstyle/2002/oct/12/foodanddrink.shopping2,"Moshi Moshi, London EC2",Matthew Fort,,,,,
lifeandstyle_2002_oct_06_foodanddrink.shopping1,lifeandstyle/2002/oct/06/foodanddrink.shopping1,"Cotto, London W14",Jay Rayner,,,,,
lifeandstyle_2002_oct_05_foodanddrink.shopping1,lifeandstyle/2002/oct/05/foodanddrink.shopping1,"Edmunds, Henley-In-Arden",Matthew Fort,,,,,
lifeandstyle_2002_sep_29_foodanddrink.shopping1,lifeandstyle/2002/sep/29/foodanddrink.shopping1,Thyme consuming,Jay Rayner,,,,,
lifeandstyle_2002_sep_28_foodanddrink.shopping1,lifeandstyle/2002/sep/28/foodanddrink.shopping1,"Deca, London W1",Matthew Fort,,,,,
lifeandstyle_2002_sep_22_foodanddrink.restaurants1,lifeandstyle/2002/sep/22/foodanddrink.restaurants1,"The Sutton Arms, London EC1",Jay Rayner,,,,,
lifeandstyle_2002_sep_15_foodanddrink.shopping1,lifeandstyle/2002/sep/15/foodanddrink.shopping1,"Abbotsbury Oyster Farm, Weymouth",Jay Rayner,,,,,
lifeandstyle_2002_sep_14_foodanddrink.shopping1,lifeandstyle/2002/sep/14/foodanddrink.shopping1,"The Felin Fach Griffin, Brecon",Matthew Fort,,,,,
lifeandstyle_2002_sep_08_foodanddrink.shopping1,lifeandstyle/2002/sep/08/foodanddrink.shopping1,"Off The Wall, Edinburgh",Jay Rayner,,,,,
lifeandstyle_2002_sep_07_foodanddrink.shopping2,lifeandstyle/2002/sep/07/foodanddrink.shopping2,"Gaud¿, London EC1",Matthew Fort,,,,,
lifeandstyle_2002_sep_01_foodanddrink.shopping1,lifeandstyle/2002/sep/01/foodanddrink.shopping1,"Brasserie Roux, St James's, London",Jay Rayner,,,,,
lifeandstyle_2002_aug_31_foodanddrink.shopping1,lifeandstyle/2002/aug/31/foodanddrink.shopping1,"Colbeh, London W2",Matthew Fort,,,,,
lifeandstyle_2002_aug_25_foodanddrink.shopping1,lifeandstyle/2002/aug/25/foodanddrink.shopping1,"Le Pigalle, London W1",Jay Rayner,,,,,
lifeandstyle_2002_aug_24_foodanddrink.shopping1,lifeandstyle/2002/aug/24/foodanddrink.shopping1,"The Vanilla Pod, Marlow",Matthew Fort,,,,,
lifeandstyle_2002_aug_18_foodanddrink.shopping2,lifeandstyle/2002/aug/18/foodanddrink.shopping2,Pod life,Jay Rayner,,,,,
lifeandstyle_2002_aug_17_foodanddrink.shopping1,lifeandstyle/2002/aug/17/foodanddrink.shopping1,"Sumosan, London W1",Matthew Fort,,,,,
lifeandstyle_2002_aug_11_foodanddrink.restaurants,lifeandstyle/2002/aug/11/foodanddrink.restaurants,"The Sir Charles Napier Inn, Oxfordshire",Jay Rayner,,,,,
lifeandstyle_2002_aug_11_foodanddrink.shopping4,lifeandstyle/2002/aug/11/foodanddrink.shopping4,Top five beach restaurants,,,,,,
lifeandstyle_2002_aug_11_foodanddrink.shopping,lifeandstyle/2002/aug/11/foodanddrink.shopping,"Le Mont, Manchester",Jay Rayner,,,,,
lifeandstyle_2002_aug_10_foodanddrink.shopping1,lifeandstyle/2002/aug/10/foodanddrink.shopping1,"The Old Passage Inn, Glos.",Matthew Fort,,,,,
lifeandstyle_2002_aug_04_foodanddrink.shopping2,lifeandstyle/2002/aug/04/foodanddrink.shopping2,First Great Western trains,Jay Rayner,,,,,
lifeandstyle_2002_aug_03_foodanddrink.shopping,lifeandstyle/2002/aug/03/foodanddrink.shopping,"Racine, London SW3",Matthew Fort,,,,,
lifeandstyle_2002_jul_28_foodanddrink.shopping2,lifeandstyle/2002/jul/28/foodanddrink.shopping2,"Kettners, Soho, London",Jay Rayner,,,,,
lifeandstyle_2002_jul_27_foodanddrink.shopping1,lifeandstyle/2002/jul/27/foodanddrink.shopping1,"Tripperia Fiorenzano and Da Gennaro e Tittina, Naples",Matthew Fort,,,,,
